G15#13302719#1141382	119.47346	25.96081	119.48947	25.97489	[]
238	8375
G15#14939473#1620798	117.86606	24.35021	117.83274	24.179	null
439	5376
259	3515
294	3877
270	3628
265	3576
424	5221
642	7476
712	8200
755	8644
1001	11189
1153	12760
1297	14250
1147	12698
1225	13505
1321	14498
1371	15015
901	10154
974	10909
1255	13815
1072	11923
960	10765
814	9255
588	6917
441	5397
G15#566941#717287	118.65951	24.9344	118.67697	24.99013	[115, 93, 77, 72, 89, 107, 160, 355, 524, 804, 920, 673, 570, 799, 639, 675, 643, 601, 495, 361, 288, 308, 290, 210, 0]
2031	19733
1667	16497
1583	15751
1626	16133
1453	14595
1536	15333
2208	21307
3680	34393
5439	50030
5778	53044
8712	79127
7607	69303
8063	73357
6503	59489
7336	66894
8289	75366
8386	76228
7720	70308
9068	82291
6882	62858
6137	56235
4986	46003
3793	35397
2616	24934
G15#1127414#1146028	119.41234	25.94157	119.38862	25.92159	null
475	6838
322	4887
224	3637
201	3344
248	3943
341	5129
364	5423
484	6953
748	10320
735	10154
760	10473
726	10039
724	10013
673	9363
933	12679
1042	14069
1200	16083
644	8993
502	7182
311	4747
385	5690
470	6774
408	5984
387	5716
G72#811271#804866	117.33792	25.94793	117.31523	26.00388	null
260	5540
238	5045
213	4483
147	2997
149	3042
169	3493
205	4302
519	11367
609	13392
846	18724
1194	26554
1192	26509
1123	24957
1086	24124
1098	24394
936	20749
1023	22707
899	19917
884	19579
710	15665
707	15597
467	10197
448	9770
341	7362
G15#1138362#1146027	119.48359	25.97935	119.47668	25.96351	[]
943	12806
817	11199
721	9975
719	9950
774	10651
903	12296
1456	19348
1885	24819
2561	33439
2389	31246
2789	36347
2903	37800
2989	38897
2694	35136
2628	34294
2886	37584
2633	34358
1887	24844
1652	21848
1521	20177
1489	19769
1662	21975
1199	16071
785	10791
G72#850066#848553	118.16492	25.39117	118.16334	25.36061	null
276	831
273	822
290	872
143	446
159	492
212	646
282	848
541	1598
991	2901
1122	3280
1436	4189
1100	3216
1241	3624
1032	3020
1008	2950
1132	3309
962	2817
1331	3885
1193	3486
1497	4365
1298	3789
1322	3859
601	1772
298	895
G76#1243027#85385124	116.70333	25.22651	116.72262	25.19645	null
118	614
44	231
146	758
175	908
223	1156
154	800
86	448
330	1709
543	2810
383	1983
587	3037
491	2541
579	2996
552	2856
560	2898
528	2732
458	2371
571	2954
654	3383
532	2753
647	3347
447	2314
264	1368
253	1311
G76#12544165#14947430	116.96251	25.09407	117.01669	25.05245	null
422	2184
426	2205
312	1616
253	1311
267	1384
350	1812
387	2004
749	3874
1858	9604
1881	9723
2561	13237
2550	13180
2519	13020
2452	12674
3168	16373
2561	13237
2402	12415
2404	12426
2244	11599
1597	8256
1460	7548
1464	7569
837	4329
528	2732
G76#733234#655284	117.62363	24.59075	117.71579	24.5479	null
124	3639
131	3810
40	1582
48	1778
72	2365
150	4275
148	4226
363	9490
624	15881
702	17790
994	24940
773	19529
984	24695
812	20484
812	20484
1055	26433
1027	25748
994	24940
882	22198
829	20900
686	17399
597	15220
493	12673
370	9662
G15#1127396#14948542	119.47668	25.96351	119.41234	25.94157	null
780	10727
867	11837
522	7437
418	6111
507	7246
678	9427
1167	15662
1548	20521
2344	30672
1909	25125
2166	28402
1951	25661
2579	33669
1967	25865
2208	28938
2247	29435
2649	34562
2083	27344
1367	18213
950	12896
1205	16147
1498	19883
927	12602
855	11684
G15#1997147#1231997	119.49308	26.35294	119.52822	26.28985	[]
874	11926
739	10205
