S35	684	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	685	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	686	0	102.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	687	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	688	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	689	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	690	0	101.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	691	0	79.0	1	0	0.0	0.0	0	0	0.0	82.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	692	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G76	199	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G76	200	0	98.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	84.0	1	0	0.0	58.0	1	0	0.0	2015/11/12 00:05:00
G76	201	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G76	202	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	79.0	2	0	0.15	0.0	0	0	0.0	2015/11/12 00:05:00
G76	282	0	97.0	2	0	0.0	81.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G76	283	0	16.0	2	0	0.31	29.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G76	284	0	63.0	2	0	0.0	86.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	104.0	1	0	0.0	2015/11/12 00:05:00
G76	285	0	87.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G76	286	0	104.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
